datetime,temperature_2m,relative_humidity_2m,precipitation,snowfall,wind_speed_10m,weather_code,date,hour,weekday,month,year
2021-01-12 04:00:00,7.2,91,0.9,0.0,30.0,53,2021-01-12,4,Tuesday,1,2021
2021-01-12 05:00:00,7.5,92,1.1,0.0,29.0,55,2021-01-12,5,Tuesday,1,2021
2021-01-12 06:00:00,7.8,91,1.5,0.0,26.4,61,2021-01-12,6,Tuesday,1,2021
2021-01-12 07:00:00,8.1,92,1.5,0.0,28.4,61,2021-01-12,7,Tuesday,1,2021
2021-01-12 08:00:00,8.1,92,2.0,0.0,25.2,61,2021-01-12,8,Tuesday,1,2021
2021-01-12 09:00:00,8.5,91,1.0,0.0,27.4,55,2021-01-12,9,Tuesday,1,2021
2021-01-12 10:00:00,8.4,92,0.8,0.0,27.7,53,2021-01-12,10,Tuesday,1,2021
2021-01-12 11:00:00,8.2,93,0.7,0.0,22.2,53,2021-01-12,11,Tuesday,1,2021
2021-01-12 12:00:00,7.7,91,0.1,0.0,20.3,51,2021-01-12,12,Tuesday,1,2021
2021-01-12 13:00:00,7.6,88,0.0,0.0,19.5,3,2021-01-12,13,Tuesday,1,2021
2021-01-12 14:00:00,6.7,85,0.0,0.0,18.7,3,2021-01-12,14,Tuesday,1,2021
2021-01-12 15:00:00,6.2,83,0.0,0.0,17.3,3,2021-01-12,15,Tuesday,1,2021
2021-01-12 16:00:00,6.2,79,0.0,0.0,17.4,3,2021-01-12,16,Tuesday,1,2021
2021-01-12 17:00:00,5.8,73,0.0,0.0,15.4,2,2021-01-12,17,Tuesday,1,2021
2021-01-12 18:00:00,5.1,70,0.0,0.0,14.5,3,2021-01-12,18,Tuesday,1,2021
2021-01-12 19:00:00,4.8,70,0.0,0.0,14.7,2,2021-01-12,19,Tuesday,1,2021
2021-01-12 20:00:00,4.3,72,0.0,0.0,14.3,2,2021-01-12,20,Tuesday,1,2021
2021-01-12 21:00:00,3.5,84,0.0,0.0,13.7,1,2021-01-12,21,Tuesday,1,2021
2021-01-12 22:00:00,3.2,90,0.1,0.0,13.3,51,2021-01-12,22,Tuesday,1,2021
2021-01-12 23:00:00,2.7,92,0.0,0.0,13.4,0,2021-01-12,23,Tuesday,1,2021
2021-01-13 00:00:00,2.3,92,0.0,0.0,12.2,1,2021-01-13,0,Wednesday,1,2021
2021-01-13 01:00:00,2.2,92,0.0,0.0,12.2,2,2021-01-13,1,Wednesday,1,2021
2021-01-13 02:00:00,2.2,93,0.0,0.0,12.7,3,2021-01-13,2,Wednesday,1,2021
2021-01-13 03:00:00,2.4,93,0.0,0.0,13.8,1,2021-01-13,3,Wednesday,1,2021
2021-01-13 04:00:00,2.1,94,0.0,0.0,14.7,1,2021-01-13,4,Wednesday,1,2021
2021-01-13 05:00:00,1.8,94,0.0,0.0,15.2,3,2021-01-13,5,Wednesday,1,2021
2021-01-13 06:00:00,2.0,92,0.0,0.0,15.0,3,2021-01-13,6,Wednesday,1,2021
2021-01-13 07:00:00,2.0,92,0.0,0.0,15.0,3,2021-01-13,7,Wednesday,1,2021
2021-01-13 08:00:00,1.4,94,0.0,0.0,15.9,2,2021-01-13,8,Wednesday,1,2021
2021-01-13 09:00:00,0.9,95,0.0,0.0,16.4,3,2021-01-13,9,Wednesday,1,2021
2021-01-13 10:00:00,0.9,96,0.0,0.0,16.3,3,2021-01-13,10,Wednesday,1,2021
2021-01-13 11:00:00,1.8,92,0.0,0.0,16.9,2,2021-01-13,11,Wednesday,1,2021
2021-01-13 12:00:00,2.8,88,0.0,0.0,16.3,0,2021-01-13,12,Wednesday,1,2021
2021-01-13 13:00:00,4.0,83,0.0,0.0,15.7,0,2021-01-13,13,Wednesday,1,2021
2021-01-13 14:00:00,4.3,79,0.0,0.0,18.1,0,2021-01-13,14,Wednesday,1,2021
2021-01-13 15:00:00,5.1,74,0.0,0.0,18.4,3,2021-01-13,15,Wednesday,1,2021
2021-01-13 16:00:00,5.2,78,0.0,0.0,17.1,3,2021-01-13,16,Wednesday,1,2021
2021-01-13 17:00:00,4.8,85,0.0,0.0,11.7,3,2021-01-13,17,Wednesday,1,2021
2021-01-13 18:00:00,4.4,89,0.0,0.0,10.4,3,2021-01-13,18,Wednesday,1,2021
2021-01-13 19:00:00,4.2,93,0.0,0.0,10.6,3,2021-01-13,19,Wednesday,1,2021
2021-01-13 20:00:00,4.3,95,0.0,0.0,11.2,3,2021-01-13,20,Wednesday,1,2021
2021-01-13 21:00:00,4.4,94,0.0,0.0,11.6,3,2021-01-13,21,Wednesday,1,2021
2021-01-13 22:00:00,4.1,87,0.0,0.0,10.7,3,2021-01-13,22,Wednesday,1,2021
2021-01-13 23:00:00,4.1,83,0.2,0.0,10.9,51,2021-01-13,23,Wednesday,1,2021
2021-01-14 00:00:00,3.8,86,0.4,0.0,12.6,51,2021-01-14,0,Thursday,1,2021
2021-01-14 01:00:00,3.7,92,0.3,0.0,13.4,51,2021-01-14,1,Thursday,1,2021
2021-01-14 02:00:00,3.9,90,0.1,0.0,10.8,51,2021-01-14,2,Thursday,1,2021
2021-01-14 03:00:00,3.8,92,0.3,0.0,10.1,51,2021-01-14,3,Thursday,1,2021
2021-01-14 04:00:00,3.7,94,0.9,0.0,8.6,53,2021-01-14,4,Thursday,1,2021
2021-01-14 05:00:00,3.5,94,0.8,0.0,5.0,53,2021-01-14,5,Thursday,1,2021
2021-01-14 06:00:00,3.0,96,1.1,0.0,10.7,55,2021-01-14,6,Thursday,1,2021
2021-01-14 07:00:00,1.3,100,1.4,0.35,11.7,73,2021-01-14,7,Thursday,1,2021
2021-01-14 08:00:00,1.2,99,1.0,0.49,9.4,73,2021-01-14,8,Thursday,1,2021
2021-01-14 09:00:00,1.0,99,0.6,0.28,8.7,73,2021-01-14,9,Thursday,1,2021
2021-01-14 10:00:00,1.0,98,0.4,0.21,9.7,73,2021-01-14,10,Thursday,1,2021
2021-01-14 11:00:00,1.1,97,0.3,0.14,11.0,71,2021-01-14,11,Thursday,1,2021
2021-01-14 12:00:00,1.5,96,0.2,0.0,11.8,51,2021-01-14,12,Thursday,1,2021
2021-01-14 13:00:00,1.6,95,0.2,0.0,12.0,51,2021-01-14,13,Thursday,1,2021
2021-01-14 14:00:00,2.2,91,0.2,0.0,12.6,51,2021-01-14,14,Thursday,1,2021
2021-01-14 15:00:00,2.0,90,0.1,0.0,13.5,51,2021-01-14,15,Thursday,1,2021
2021-01-14 16:00:00,1.6,94,0.3,0.0,14.8,51,2021-01-14,16,Thursday,1,2021
2021-01-14 17:00:00,1.5,94,0.2,0.0,16.2,51,2021-01-14,17,Thursday,1,2021
2021-01-14 18:00:00,1.4,93,0.2,0.0,16.2,51,2021-01-14,18,Thursday,1,2021
2021-01-14 19:00:00,1.2,94,0.2,0.0,18.2,51,2021-01-14,19,Thursday,1,2021
2021-01-14 20:00:00,1.0,93,0.2,0.07,18.8,71,2021-01-14,20,Thursday,1,2021
2021-01-14 21:00:00,1.1,90,0.1,0.07,18.7,71,2021-01-14,21,Thursday,1,2021
2021-01-14 22:00:00,1.1,89,0.1,0.0,18.9,51,2021-01-14,22,Thursday,1,2021
2021-01-14 23:00:00,1.0,86,0.0,0.0,19.8,3,2021-01-14,23,Thursday,1,2021
2021-01-15 00:00:00,0.4,86,0.0,0.0,19.4,3,2021-01-15,0,Friday,1,2021
2021-01-15 01:00:00,-0.3,86,0.0,0.0,18.2,3,2021-01-15,1,Friday,1,2021
2021-01-15 02:00:00,-0.6,85,0.0,0.0,16.1,3,2021-01-15,2,Friday,1,2021
2021-01-15 03:00:00,-1.0,85,0.0,0.0,15.1,3,2021-01-15,3,Friday,1,2021
2021-01-15 04:00:00,-1.4,85,0.0,0.0,15.8,3,2021-01-15,4,Friday,1,2021
2021-01-15 05:00:00,-1.5,85,0.0,0.0,15.5,3,2021-01-15,5,Friday,1,2021
2021-01-15 06:00:00,-1.5,88,0.0,0.0,14.8,3,2021-01-15,6,Friday,1,2021
2021-01-15 07:00:00,-1.4,88,0.0,0.0,14.2,3,2021-01-15,7,Friday,1,2021
2021-01-15 08:00:00,-1.4,84,0.0,0.0,13.4,3,2021-01-15,8,Friday,1,2021
2021-01-15 09:00:00,-1.4,84,0.0,0.0,13.4,3,2021-01-15,9,Friday,1,2021
2021-01-15 10:00:00,-1.0,84,0.0,0.0,13.0,3,2021-01-15,10,Friday,1,2021
2021-01-15 11:00:00,-0.3,83,0.0,0.0,11.7,3,2021-01-15,11,Friday,1,2021
2021-01-15 12:00:00,0.4,80,0.0,0.0,9.8,2,2021-01-15,12,Friday,1,2021
2021-01-15 13:00:00,1.6,77,0.0,0.0,11.7,2,2021-01-15,13,Friday,1,2021
2021-01-15 14:00:00,1.9,79,0.0,0.0,10.6,2,2021-01-15,14,Friday,1,2021
2021-01-15 15:00:00,2.0,79,0.0,0.0,10.0,3,2021-01-15,15,Friday,1,2021
2021-01-15 16:00:00,2.2,78,0.0,0.0,7.2,2,2021-01-15,16,Friday,1,2021
2021-01-15 17:00:00,1.6,86,0.0,0.0,3.3,0,2021-01-15,17,Friday,1,2021
2021-01-15 18:00:00,-1.8,88,0.0,0.0,9.2,2,2021-01-15,18,Friday,1,2021
2021-01-15 19:00:00,-1.5,87,0.0,0.0,6.9,3,2021-01-15,19,Friday,1,2021
2021-01-15 20:00:00,-1.1,86,0.0,0.0,7.1,1,2021-01-15,20,Friday,1,2021
2021-01-15 21:00:00,-3.0,91,0.0,0.0,9.2,0,2021-01-15,21,Friday,1,2021
2021-01-15 22:00:00,-3.5,92,0.0,0.0,8.7,1,2021-01-15,22,Friday,1,2021
2021-01-15 23:00:00,-3.0,92,0.0,0.0,7.2,2,2021-01-15,23,Friday,1,2021
2021-01-16 00:00:00,-2.0,90,0.0,0.0,5.9,1,2021-01-16,0,Saturday,1,2021
2021-01-16 01:00:00,-2.3,90,0.0,0.0,5.4,2,2021-01-16,1,Saturday,1,2021
2021-01-16 02:00:00,-2.9,90,0.0,0.0,7.9,3,2021-01-16,2,Saturday,1,2021
2021-01-16 03:00:00,-2.5,89,0.0,0.0,7.0,1,2021-01-16,3,Saturday,1,2021
2021-01-16 04:00:00,-2.5,89,0.0,0.0,8.1,2,2021-01-16,4,Saturday,1,2021
2021-01-16 05:00:00,-2.5,89,0.0,0.0,8.1,3,2021-01-16,5,Saturday,1,2021
2021-01-16 06:00:00,-2.6,90,0.0,0.0,9.2,3,2021-01-16,6,Saturday,1,2021
2021-01-16 07:00:00,-2.6,89,0.0,0.0,10.4,3,2021-01-16,7,Saturday,1,2021
2021-01-16 08:00:00,-2.0,87,0.0,0.0,12.1,3,2021-01-16,8,Saturday,1,2021
2021-01-16 09:00:00,-1.8,85,0.0,0.0,12.6,3,2021-01-16,9,Saturday,1,2021
2021-01-16 10:00:00,-1.2,81,0.0,0.0,14.0,3,2021-01-16,10,Saturday,1,2021
2021-01-16 11:00:00,-0.4,76,0.0,0.0,15.7,3,2021-01-16,11,Saturday,1,2021
2021-01-16 12:00:00,0.1,74,0.0,0.0,15.5,3,2021-01-16,12,Saturday,1,2021
2021-01-16 13:00:00,0.6,71,0.0,0.0,16.8,3,2021-01-16,13,Saturday,1,2021
2021-01-16 14:00:00,0.2,73,0.0,0.0,16.2,3,2021-01-16,14,Saturday,1,2021
2021-01-16 15:00:00,0.2,76,0.1,0.07,17.3,71,2021-01-16,15,Saturday,1,2021
2021-01-16 16:00:00,-0.2,81,0.5,0.35,17.7,73,2021-01-16,16,Saturday,1,2021
2021-01-16 17:00:00,-0.4,85,0.9,0.63,17.4,73,2021-01-16,17,Saturday,1,2021
2021-01-16 18:00:00,-0.3,86,0.7,0.49,19.7,73,2021-01-16,18,Saturday,1,2021
2021-01-16 19:00:00,0.1,85,0.6,0.42,19.9,73,2021-01-16,19,Saturday,1,2021
2021-01-16 20:00:00,0.4,84,0.2,0.14,19.3,71,2021-01-16,20,Saturday,1,2021
2021-01-16 21:00:00,0.6,84,0.1,0.07,17.9,71,2021-01-16,21,Saturday,1,2021
2021-01-16 22:00:00,0.9,85,0.1,0.07,14.4,71,2021-01-16,22,Saturday,1,2021
2021-01-16 23:00:00,0.9,88,0.1,0.0,13.4,51,2021-01-16,23,Saturday,1,2021
2021-01-17 00:00:00,1.1,89,0.0,0.0,10.8,3,2021-01-17,0,Sunday,1,2021
2021-01-17 01:00:00,1.2,90,0.0,0.0,9.4,3,2021-01-17,1,Sunday,1,2021
2021-01-17 02:00:00,0.3,93,0.0,0.0,10.4,3,2021-01-17,2,Sunday,1,2021
2021-01-17 03:00:00,0.8,93,0.0,0.0,9.7,3,2021-01-17,3,Sunday,1,2021
2021-01-17 04:00:00,1.7,93,0.0,0.0,11.8,3,2021-01-17,4,Sunday,1,2021
2021-01-17 05:00:00,2.8,97,0.1,0.0,13.7,51,2021-01-17,5,Sunday,1,2021
2021-01-17 06:00:00,4.1,96,0.0,0.0,15.3,3,2021-01-17,6,Sunday,1,2021
2021-01-17 07:00:00,4.2,96,0.0,0.0,15.5,3,2021-01-17,7,Sunday,1,2021
2021-01-17 08:00:00,4.0,94,0.0,0.0,16.1,3,2021-01-17,8,Sunday,1,2021
2021-01-17 09:00:00,3.6,93,0.0,0.0,16.0,3,2021-01-17,9,Sunday,1,2021
2021-01-17 10:00:00,3.2,94,0.0,0.0,15.0,3,2021-01-17,10,Sunday,1,2021
2021-01-17 11:00:00,3.7,93,0.1,0.0,14.3,51,2021-01-17,11,Sunday,1,2021
2021-01-17 12:00:00,4.3,92,0.2,0.0,14.6,51,2021-01-17,12,Sunday,1,2021
2021-01-17 13:00:00,5.0,91,0.1,0.0,14.3,51,2021-01-17,13,Sunday,1,2021
2021-01-17 14:00:00,5.8,88,0.0,0.0,17.2,2,2021-01-17,14,Sunday,1,2021
2021-01-17 15:00:00,6.6,79,0.0,0.0,20.2,2,2021-01-17,15,Sunday,1,2021
2021-01-17 16:00:00,6.4,80,0.0,0.0,17.7,1,2021-01-17,16,Sunday,1,2021
2021-01-17 17:00:00,5.9,83,0.0,0.0,15.8,1,2021-01-17,17,Sunday,1,2021
2021-01-17 18:00:00,5.0,88,0.0,0.0,16.0,3,2021-01-17,18,Sunday,1,2021
2021-01-17 19:00:00,4.8,88,0.0,0.0,15.7,2,2021-01-17,19,Sunday,1,2021
2021-01-17 20:00:00,4.2,91,0.0,0.0,15.2,2,2021-01-17,20,Sunday,1,2021
2021-01-17 21:00:00,3.6,93,0.0,0.0,14.4,1,2021-01-17,21,Sunday,1,2021
2021-01-17 22:00:00,3.2,93,0.0,0.0,13.7,2,2021-01-17,22,Sunday,1,2021
2021-01-17 23:00:00,3.2,93,0.0,0.0,12.8,3,2021-01-17,23,Sunday,1,2021
2021-01-18 00:00:00,3.5,92,0.0,0.0,12.5,3,2021-01-18,0,Monday,1,2021
2021-01-18 01:00:00,3.2,94,0.0,0.0,13.0,2,2021-01-18,1,Monday,1,2021
2021-01-18 02:00:00,3.3,93,0.0,0.0,14.2,1,2021-01-18,2,Monday,1,2021
2021-01-18 03:00:00,3.5,93,0.0,0.0,13.7,3,2021-01-18,3,Monday,1,2021
2021-01-18 04:00:00,3.3,95,0.0,0.0,14.9,3,2021-01-18,4,Monday,1,2021
2021-01-18 05:00:00,3.2,94,0.0,0.0,15.6,3,2021-01-18,5,Monday,1,2021
2021-01-18 06:00:00,2.7,94,0.0,0.0,15.1,3,2021-01-18,6,Monday,1,2021
2021-01-18 07:00:00,2.0,95,0.0,0.0,14.3,3,2021-01-18,7,Monday,1,2021
2021-01-18 08:00:00,1.7,95,0.0,0.0,14.8,3,2021-01-18,8,Monday,1,2021
2021-01-18 09:00:00,1.5,94,0.0,0.0,15.3,3,2021-01-18,9,Monday,1,2021
2021-01-18 10:00:00,1.8,93,0.0,0.0,16.6,3,2021-01-18,10,Monday,1,2021
2021-01-18 11:00:00,2.8,89,0.0,0.0,17.6,3,2021-01-18,11,Monday,1,2021
2021-01-18 12:00:00,3.3,89,0.0,0.0,18.2,2,2021-01-18,12,Monday,1,2021
2021-01-18 13:00:00,5.1,84,0.0,0.0,19.1,2,2021-01-18,13,Monday,1,2021
2021-01-18 14:00:00,5.1,85,0.0,0.0,25.9,3,2021-01-18,14,Monday,1,2021
2021-01-18 15:00:00,5.7,84,0.0,0.0,25.2,3,2021-01-18,15,Monday,1,2021
2021-01-18 16:00:00,5.7,85,0.0,0.0,24.1,3,2021-01-18,16,Monday,1,2021
2021-01-18 17:00:00,5.3,88,0.0,0.0,21.7,3,2021-01-18,17,Monday,1,2021
2021-01-18 18:00:00,5.2,88,0.0,0.0,21.9,3,2021-01-18,18,Monday,1,2021
2021-01-18 19:00:00,4.6,91,0.0,0.0,20.1,3,2021-01-18,19,Monday,1,2021
2021-01-18 20:00:00,4.8,90,0.0,0.0,20.1,3,2021-01-18,20,Monday,1,2021
2021-01-18 21:00:00,4.2,93,0.0,0.0,19.6,3,2021-01-18,21,Monday,1,2021
2021-01-18 22:00:00,4.8,90,0.0,0.0,20.9,3,2021-01-18,22,Monday,1,2021
2021-01-18 23:00:00,5.4,85,0.0,0.0,22.8,3,2021-01-18,23,Monday,1,2021
2021-01-19 00:00:00,5.3,82,0.1,0.0,23.7,51,2021-01-19,0,Tuesday,1,2021
2021-01-19 01:00:00,4.9,82,0.1,0.0,24.0,51,2021-01-19,1,Tuesday,1,2021
2021-01-19 02:00:00,4.4,83,0.0,0.0,24.7,3,2021-01-19,2,Tuesday,1,2021
2021-01-19 03:00:00,4.4,86,0.0,0.0,25.9,3,2021-01-19,3,Tuesday,1,2021
2021-01-19 04:00:00,4.8,86,0.1,0.0,27.5,51,2021-01-19,4,Tuesday,1,2021
2021-01-19 05:00:00,5.3,86,0.1,0.0,28.8,51,2021-01-19,5,Tuesday,1,2021
2021-01-19 06:00:00,5.7,86,0.2,0.0,33.1,51,2021-01-19,6,Tuesday,1,2021
2021-01-19 07:00:00,5.8,86,0.2,0.0,33.7,51,2021-01-19,7,Tuesday,1,2021
2021-01-19 08:00:00,5.8,90,1.0,0.0,35.2,55,2021-01-19,8,Tuesday,1,2021
2021-01-19 09:00:00,6.0,90,1.6,0.0,37.4,61,2021-01-19,9,Tuesday,1,2021
2021-01-19 10:00:00,6.4,90,1.1,0.0,40.5,55,2021-01-19,10,Tuesday,1,2021
2021-01-19 11:00:00,7.0,90,1.0,0.0,37.7,55,2021-01-19,11,Tuesday,1,2021
2021-01-19 12:00:00,7.9,91,0.5,0.0,36.8,53,2021-01-19,12,Tuesday,1,2021
2021-01-19 13:00:00,8.8,92,0.2,0.0,33.6,51,2021-01-19,13,Tuesday,1,2021
2021-01-19 14:00:00,8.4,92,0.2,0.0,32.0,51,2021-01-19,14,Tuesday,1,2021
2021-01-19 15:00:00,9.4,90,0.0,0.0,32.6,3,2021-01-19,15,Tuesday,1,2021
2021-01-19 16:00:00,9.2,90,0.1,0.0,30.9,51,2021-01-19,16,Tuesday,1,2021
2021-01-19 17:00:00,8.3,90,0.0,0.0,29.6,3,2021-01-19,17,Tuesday,1,2021
2021-01-19 18:00:00,7.8,89,0.0,0.0,29.6,3,2021-01-19,18,Tuesday,1,2021
2021-01-19 19:00:00,7.4,88,0.0,0.0,28.0,3,2021-01-19,19,Tuesday,1,2021
2021-01-19 20:00:00,7.0,87,0.0,0.0,27.6,3,2021-01-19,20,Tuesday,1,2021
2021-01-19 21:00:00,6.8,87,0.0,0.0,28.4,3,2021-01-19,21,Tuesday,1,2021
2021-01-19 22:00:00,6.9,85,0.0,0.0,29.9,3,2021-01-19,22,Tuesday,1,2021
2021-01-19 23:00:00,6.7,84,0.0,0.0,28.1,3,2021-01-19,23,Tuesday,1,2021
2021-01-20 00:00:00,6.5,82,0.0,0.0,28.5,3,2021-01-20,0,Wednesday,1,2021
2021-01-20 01:00:00,6.5,80,0.0,0.0,27.9,3,2021-01-20,1,Wednesday,1,2021
2021-01-20 02:00:00,6.2,82,0.0,0.0,26.9,3,2021-01-20,2,Wednesday,1,2021
2021-01-20 03:00:00,6.6,84,0.0,0.0,25.8,3,2021-01-20,3,Wednesday,1,2021
2021-01-20 04:00:00,7.3,81,0.0,0.0,32.0,3,2021-01-20,4,Wednesday,1,2021
2021-01-20 05:00:00,7.3,82,0.6,0.0,31.5,53,2021-01-20,5,Wednesday,1,2021
2021-01-20 06:00:00,7.8,78,0.0,0.0,31.7,3,2021-01-20,6,Wednesday,1,2021
2021-01-20 07:00:00,7.7,76,0.0,0.0,30.5,3,2021-01-20,7,Wednesday,1,2021
2021-01-20 08:00:00,7.3,76,0.1,0.0,30.8,51,2021-01-20,8,Wednesday,1,2021
2021-01-20 09:00:00,7.2,77,0.2,0.0,30.4,51,2021-01-20,9,Wednesday,1,2021
2021-01-20 10:00:00,7.6,71,0.0,0.0,31.6,3,2021-01-20,10,Wednesday,1,2021
2021-01-20 11:00:00,8.0,66,0.0,0.0,30.4,3,2021-01-20,11,Wednesday,1,2021
2021-01-20 12:00:00,8.6,59,0.0,0.0,32.3,3,2021-01-20,12,Wednesday,1,2021
2021-01-20 13:00:00,9.4,56,0.0,0.0,31.5,3,2021-01-20,13,Wednesday,1,2021
2021-01-20 14:00:00,9.4,63,0.0,0.0,28.3,2,2021-01-20,14,Wednesday,1,2021
2021-01-20 15:00:00,9.6,61,0.0,0.0,26.3,3,2021-01-20,15,Wednesday,1,2021
2021-01-20 16:00:00,10.4,55,0.0,0.0,29.3,3,2021-01-20,16,Wednesday,1,2021
2021-01-20 17:00:00,10.1,52,0.0,0.0,31.9,3,2021-01-20,17,Wednesday,1,2021
2021-01-20 18:00:00,10.2,51,0.0,0.0,32.1,2,2021-01-20,18,Wednesday,1,2021
2021-01-20 19:00:00,10.2,51,0.0,0.0,30.8,3,2021-01-20,19,Wednesday,1,2021
2021-01-20 20:00:00,10.8,50,0.0,0.0,27.5,3,2021-01-20,20,Wednesday,1,2021
2021-01-20 21:00:00,10.8,51,0.0,0.0,29.2,3,2021-01-20,21,Wednesday,1,2021
2021-01-20 22:00:00,10.8,58,0.0,0.0,31.8,3,2021-01-20,22,Wednesday,1,2021
2021-01-20 23:00:00,11.6,56,0.0,0.0,35.2,2,2021-01-20,23,Wednesday,1,2021
2021-01-21 00:00:00,11.1,59,0.0,0.0,33.7,0,2021-01-21,0,Thursday,1,2021
2021-01-21 01:00:00,11.1,61,0.0,0.0,37.3,1,2021-01-21,1,Thursday,1,2021
2021-01-21 02:00:00,11.6,60,0.0,0.0,42.0,1,2021-01-21,2,Thursday,1,2021
2021-01-21 03:00:00,12.1,57,0.0,0.0,45.5,3,2021-01-21,3,Thursday,1,2021
2021-01-21 04:00:00,11.9,62,0.4,0.0,49.7,51,2021-01-21,4,Thursday,1,2021
2021-01-21 05:00:00,11.7,65,0.0,0.0,48.0,2,2021-01-21,5,Thursday,1,2021
2021-01-21 06:00:00,6.6,80,2.5,0.0,37.9,63,2021-01-21,6,Thursday,1,2021
2021-01-21 07:00:00,6.7,83,0.1,0.0,31.6,51,2021-01-21,7,Thursday,1,2021
2021-01-21 08:00:00,6.8,80,0.0,0.0,29.5,1,2021-01-21,8,Thursday,1,2021
2021-01-21 09:00:00,6.1,81,0.0,0.0,28.3,1,2021-01-21,9,Thursday,1,2021
2021-01-21 10:00:00,6.2,78,0.0,0.0,29.3,1,2021-01-21,10,Thursday,1,2021
2021-01-21 11:00:00,6.5,77,0.0,0.0,30.7,0,2021-01-21,11,Thursday,1,2021
2021-01-21 12:00:00,7.2,77,0.0,0.0,27.9,3,2021-01-21,12,Thursday,1,2021
2021-01-21 13:00:00,7.8,73,0.0,0.0,33.4,3,2021-01-21,13,Thursday,1,2021
2021-01-21 14:00:00,7.4,75,0.0,0.0,36.8,3,2021-01-21,14,Thursday,1,2021
2021-01-21 15:00:00,7.9,73,0.0,0.0,31.7,3,2021-01-21,15,Thursday,1,2021
2021-01-21 16:00:00,8.1,72,0.0,0.0,28.1,3,2021-01-21,16,Thursday,1,2021
2021-01-21 17:00:00,8.4,69,0.0,0.0,28.5,3,2021-01-21,17,Thursday,1,2021
2021-01-21 18:00:00,7.8,72,0.1,0.0,27.4,51,2021-01-21,18,Thursday,1,2021
2021-01-21 19:00:00,7.3,79,0.3,0.0,20.9,51,2021-01-21,19,Thursday,1,2021
2021-01-21 20:00:00,6.8,86,1.2,0.0,18.4,55,2021-01-21,20,Thursday,1,2021
2021-01-21 21:00:00,7.2,88,1.6,0.0,21.3,61,2021-01-21,21,Thursday,1,2021
2021-01-21 22:00:00,8.9,87,1.6,0.0,33.4,61,2021-01-21,22,Thursday,1,2021
2021-01-21 23:00:00,9.8,84,0.1,0.0,39.0,51,2021-01-21,23,Thursday,1,2021
2021-01-22 00:00:00,9.1,85,0.0,0.0,34.9,2,2021-01-22,0,Friday,1,2021
2021-01-22 01:00:00,8.9,84,0.2,0.0,33.7,51,2021-01-22,1,Friday,1,2021
2021-01-22 02:00:00,3.8,95,1.4,0.0,24.4,61,2021-01-22,2,Friday,1,2021
2021-01-22 03:00:00,3.6,92,0.3,0.0,16.6,51,2021-01-22,3,Friday,1,2021
2021-01-22 04:00:00,3.5,92,0.0,0.0,16.9,3,2021-01-22,4,Friday,1,2021
2021-01-22 05:00:00,3.5,89,0.0,0.0,18.4,3,2021-01-22,5,Friday,1,2021
2021-01-22 06:00:00,3.2,90,0.0,0.0,17.9,3,2021-01-22,6,Friday,1,2021
2021-01-22 07:00:00,3.1,92,0.0,0.0,16.6,3,2021-01-22,7,Friday,1,2021
2021-01-22 08:00:00,3.0,93,0.0,0.0,15.0,3,2021-01-22,8,Friday,1,2021
2021-01-22 09:00:00,3.1,93,0.0,0.0,14.6,3,2021-01-22,9,Friday,1,2021
2021-01-22 10:00:00,3.3,93,0.0,0.0,13.3,3,2021-01-22,10,Friday,1,2021
2021-01-22 11:00:00,3.9,92,0.0,0.0,13.8,3,2021-01-22,11,Friday,1,2021
2021-01-22 12:00:00,4.8,89,0.0,0.0,13.5,3,2021-01-22,12,Friday,1,2021
2021-01-22 13:00:00,5.6,83,0.0,0.0,13.5,3,2021-01-22,13,Friday,1,2021
2021-01-22 14:00:00,6.4,77,0.0,0.0,16.2,3,2021-01-22,14,Friday,1,2021
2021-01-22 15:00:00,6.6,73,0.0,0.0,14.7,3,2021-01-22,15,Friday,1,2021
2021-01-22 16:00:00,6.5,71,0.0,0.0,14.3,3,2021-01-22,16,Friday,1,2021
2021-01-22 17:00:00,6.0,74,0.0,0.0,10.0,3,2021-01-22,17,Friday,1,2021
2021-01-22 18:00:00,4.2,83,0.0,0.0,7.2,3,2021-01-22,18,Friday,1,2021
2021-01-22 19:00:00,3.0,88,0.0,0.0,8.1,3,2021-01-22,19,Friday,1,2021
2021-01-22 20:00:00,2.2,90,0.0,0.0,9.7,3,2021-01-22,20,Friday,1,2021
2021-01-22 21:00:00,1.8,91,0.0,0.0,9.7,2,2021-01-22,21,Friday,1,2021
2021-01-22 22:00:00,1.9,90,0.0,0.0,11.6,3,2021-01-22,22,Friday,1,2021
2021-01-22 23:00:00,2.2,91,0.0,0.0,14.8,3,2021-01-22,23,Friday,1,2021
2021-01-23 00:00:00,2.2,93,0.0,0.0,14.8,3,2021-01-23,0,Saturday,1,2021
2021-01-23 01:00:00,2.3,93,0.0,0.0,14.8,3,2021-01-23,1,Saturday,1,2021
2021-01-23 02:00:00,2.9,91,0.0,0.0,16.3,3,2021-01-23,2,Saturday,1,2021
2021-01-23 03:00:00,3.0,89,0.0,0.0,17.6,3,2021-01-23,3,Saturday,1,2021
2021-01-23 04:00:00,3.2,89,0.0,0.0,17.6,3,2021-01-23,4,Saturday,1,2021
2021-01-23 05:00:00,3.4,88,0.0,0.0,18.0,2,2021-01-23,5,Saturday,1,2021
2021-01-23 06:00:00,3.0,91,0.0,0.0,19.2,1,2021-01-23,6,Saturday,1,2021
