date,weekday,weekday_num,month,year,season,is_school_holiday,is_mon,is_tue_thu,is_fri,rain_total,rain_peak,wind_peak,wind_mean,temp_min,temp_mean,humidity_max,snow_total,weather_risk,car_est_min,train_planned_journey_min,train_actual_journey_min,train_delay_arr_median_s,train_on_time_pct,train_cancelled_pct,train_sched_min,car_faster_than_train
2022-11-24,Thursday,3,11,2022,Autumn,False,0,1,0,0.1,0.1,26.1,24.700000000000003,7.2,7.925000000000001,88.0,0.0,0,79.1,58.0,59.125,92.5,0.6666666666666666,0.0,58.0,0
2022-11-25,Friday,4,11,2022,Autumn,False,0,0,1,0.0,0.0,17.9,17.125,8.2,8.825,93.0,0.0,0,68.4,58.0,59.21666666666667,108.5,0.8333333333333334,0.0,58.0,1
2022-11-28,Monday,0,11,2022,Autumn,False,1,0,0,0.8,0.3,16.8,13.2,8.2,8.25,96.0,0.0,0,76.2,58.0,62.75833333333333,309.0,0.5,0.0,58.0,0
2022-11-29,Tuesday,1,11,2022,Autumn,False,0,1,0,0.0,0.0,6.6,5.35,3.0,3.35,100.0,0.0,1,80.3,49.0,52.25,211.0,1.0,0.0,49.0,0
2022-11-30,Wednesday,2,11,2022,Autumn,False,0,0,0,0.0,0.0,8.9,7.9,5.2,5.275,99.0,0.0,1,71.4,49.0,48.55833333333334,22.5,1.0,0.0,49.0,0
2022-12-01,Thursday,3,12,2022,Winter,False,0,1,0,0.0,0.0,12.1,10.925,4.4,4.4,96.0,0.0,0,79.1,49.0,50.06666666666666,5.0,1.0,0.0,49.0,0
2022-12-02,Friday,4,12,2022,Winter,False,0,0,1,0.0,0.0,11.0,9.35,3.8,3.8,93.0,0.0,0,68.4,58.0,58.75833333333334,274.0,0.5,0.0,58.0,1
2022-12-05,Monday,0,12,2022,Winter,False,1,0,0,1.2,0.3,10.3,8.95,1.6,1.825,99.0,0.0,1,76.2,58.0,55.724999999999994,256.0,0.6666666666666666,0.0,58.0,0
2022-12-06,Tuesday,1,12,2022,Winter,False,0,1,0,0.0,0.0,8.2,7.0,2.2,3.25,98.0,0.0,1,80.3,58.0,59.95833333333333,102.0,1.0,0.0,58.0,0
2022-12-07,Wednesday,2,12,2022,Winter,False,0,0,0,0.0,0.0,9.1,8.95,2.1,2.225,95.0,0.0,0,71.4,58.0,55.891666666666666,10.5,1.0,0.0,58.0,0
2022-12-08,Thursday,3,12,2022,Winter,False,0,1,0,0.2,0.2,16.9,16.175,2.3,2.425,95.0,0.0,0,79.1,58.0,59.58333333333333,123.0,1.0,0.0,58.0,0
2022-12-09,Friday,4,12,2022,Winter,False,0,0,1,0.0,0.0,9.2,6.35,-2.5,-1.85,95.0,0.0,1,73.2,58.0,58.46666666666667,274.0,0.5,0.0,58.0,0
2022-12-12,Monday,0,12,2022,Winter,False,1,0,0,0.0,0.0,8.0,6.875,-4.3,-4.1,92.0,0.0,1,87.6,58.0,62.858333333333334,387.0,0.5,0.0,58.0,0
2022-12-13,Tuesday,1,12,2022,Winter,False,0,1,0,0.0,0.0,10.4,9.775,-5.4,-5.1000000000000005,87.0,0.0,1,92.4,58.0,60.583333333333336,305.5,0.5,0.0,58.0,0
2022-12-14,Wednesday,2,12,2022,Winter,False,0,0,0,0.0,0.0,5.4,4.175,-3.8,-3.425,65.0,0.0,1,82.1,58.0,57.69166666666666,26.5,0.8333333333333334,0.0,58.0,0
2022-12-15,Thursday,3,12,2022,Winter,False,0,1,0,0.0,0.0,5.5,4.975,-6.6,-6.325,88.0,0.0,1,91.0,58.0,55.88333333333333,192.5,0.6666666666666666,0.0,58.0,0
2022-12-16,Friday,4,12,2022,Winter,False,0,0,1,0.0,0.0,11.7,9.95,-3.5,-1.65,96.0,0.0,1,78.7,58.0,62.400000000000006,323.5,0.5,0.0,58.0,0
2022-12-19,Monday,0,12,2022,Winter,False,1,0,0,1.0,0.5,30.1,28.875,5.7,6.1,89.0,0.0,0,78.4,58.0,57.3,169.0,1.0,0.0,58.0,0
2022-12-20,Tuesday,1,12,2022,Winter,False,0,1,0,0.6,0.6,27.8,27.175,10.6,10.875,82.0,0.0,0,82.7,58.0,60.650000000000006,185.0,0.6666666666666666,0.0,58.0,0
2022-12-21,Wednesday,2,12,2022,Winter,False,0,0,0,0.4,0.3,9.1,8.625,7.1,7.5,96.0,0.0,0,71.4,58.0,57.84166666666667,94.5,1.0,0.0,58.0,0
2022-12-22,Thursday,3,12,2022,Winter,False,0,1,0,3.3,1.6,13.2,10.55,8.6,8.6,97.0,0.0,1,81.5,58.0,57.358333333333334,16.0,1.0,0.0,58.0,0
2022-12-23,Friday,4,12,2022,Winter,False,0,0,1,0.0,0.0,17.1,15.8,9.4,9.525,95.0,0.0,0,68.4,58.0,57.95833333333333,58.0,1.0,0.0,58.0,0
2022-12-26,Monday,0,12,2022,Winter,False,1,0,0,0.0,0.0,23.0,22.65,9.1,9.325,92.0,0.0,0,76.2,58.0,60.608333333333334,5.5,0.8333333333333334,0.0,58.0,0
2022-12-27,Tuesday,1,12,2022,Winter,False,0,1,0,0.0,0.0,20.1,19.275,3.7,3.85,94.0,0.0,0,80.3,58.0,58.94166666666666,5.0,0.8333333333333334,0.0,58.0,0
2022-12-28,Wednesday,2,12,2022,Winter,False,0,0,0,0.7000000000000001,0.2,33.4,31.45,8.8,8.850000000000001,87.0,0.0,0,71.4,58.0,52.5,18.5,1.0,0.0,58.0,0
2022-12-29,Thursday,3,12,2022,Winter,False,0,1,0,0.2,0.1,33.4,32.025,9.5,9.95,86.0,0.0,0,79.1,58.0,56.05833333333334,33.5,1.0,0.0,58.0,0
2022-12-30,Friday,4,12,2022,Winter,False,0,0,1,0.0,0.0,24.8,21.4,5.1,5.55,95.0,0.0,0,68.4,58.0,58.15833333333333,63.5,1.0,0.0,58.0,0
2023-01-02,Monday,0,1,2023,Winter,False,1,0,0,1.0,0.4,30.9,24.375,10.5,11.65,94.0,0.0,0,76.2,58.0,57.766666666666666,25.0,1.0,0.0,58.0,0
2023-01-03,Tuesday,1,1,2023,Winter,False,0,1,0,0.1,0.1,18.4,14.8,4.3,5.0,96.0,0.0,0,80.3,58.0,58.35,73.0,1.0,0.0,58.0,0
2023-01-04,Wednesday,2,1,2023,Winter,False,0,0,0,0.1,0.1,34.7,34.225,10.9,11.225,87.0,0.0,0,71.4,58.0,60.78333333333333,204.0,0.8333333333333334,0.0,58.0,0
2023-01-05,Thursday,3,1,2023,Winter,False,0,1,0,0.0,0.0,22.2,21.3,9.5,9.9,89.0,0.0,0,79.1,58.0,55.8,38.0,1.0,0.0,58.0,0
2023-01-06,Friday,4,1,2023,Winter,False,0,0,1,0.0,0.0,28.8,27.65,9.9,10.125,87.0,0.0,0,68.4,58.0,60.358333333333334,51.0,0.8333333333333334,0.0,58.0,1
2023-01-09,Monday,0,1,2023,Winter,False,1,0,0,1.7,1.7,30.1,29.4,6.1,6.85,85.0,0.0,0,78.4,58.0,63.11666666666667,138.0,0.6666666666666666,0.0,58.0,0
2023-01-10,Tuesday,1,1,2023,Winter,False,0,1,0,0.0,0.0,17.6,17.425,3.2,3.375,92.0,0.0,0,80.3,58.0,61.03333333333333,554.5,0.3333333333333333,0.0,58.0,0
2023-01-11,Wednesday,2,1,2023,Winter,False,0,0,0,1.8,0.8,24.4,21.975,10.5,10.975,93.0,0.0,0,73.5,58.0,57.46666666666667,34.0,0.8333333333333334,0.0,58.0,0
2023-01-12,Thursday,3,1,2023,Winter,False,0,1,0,5.4,1.5,42.0,39.575,8.9,9.3,87.0,0.0,0,81.5,58.0,63.71666666666667,229.5,0.6666666666666666,0.0,58.0,0
2023-01-13,Friday,4,1,2023,Winter,False,0,0,1,0.1,0.1,31.3,30.25,7.3,7.8,86.0,0.0,0,68.4,58.0,58.91666666666667,166.0,0.6666666666666666,0.0,58.0,1
2023-01-16,Monday,0,1,2023,Winter,False,1,0,0,5.4,3.4,32.0,26.975,4.6,4.975,90.0,0.07,5,81.5,58.0,59.175,130.5,1.0,0.0,58.0,0
2023-01-17,Tuesday,1,1,2023,Winter,False,0,1,0,0.0,0.0,14.2,10.925,-2.8,-1.25,95.0,0.0,1,85.9,67.0,69.28333333333333,467.0,0.4,0.0,67.0,0
2023-01-18,Wednesday,2,1,2023,Winter,False,0,0,0,0.0,0.0,12.5,11.075,-2.5,-2.4,90.0,0.0,1,76.4,58.0,58.84166666666667,239.0,0.5,0.0,58.0,0
2023-01-19,Thursday,3,1,2023,Winter,False,0,1,0,0.3,0.3,19.7,17.45,0.4,0.7000000000000001,94.0,0.14,3,79.1,58.0,58.05,139.5,0.8333333333333334,0.0,58.0,0
2023-01-20,Friday,4,1,2023,Winter,False,0,0,1,0.0,0.0,17.7,16.6,-0.9,-0.725,93.0,0.0,1,73.2,58.0,57.6,105.0,0.8333333333333334,0.0,58.0,0
2023-01-23,Monday,0,1,2023,Winter,False,1,0,0,0.0,0.0,10.2,9.95,0.6,1.05,93.0,0.0,0,76.2,58.0,58.65,253.5,0.5,0.0,58.0,0
2023-01-24,Tuesday,1,1,2023,Winter,False,0,1,0,0.0,0.0,12.2,11.9,1.9,1.95,87.0,0.0,0,80.3,58.0,61.975,254.5,0.5,0.0,58.0,0
2023-01-25,Wednesday,2,1,2023,Winter,False,0,0,0,0.0,0.0,4.9,3.525,-0.4,-0.30000000000000004,92.0,0.0,1,76.4,58.0,58.25833333333334,110.5,1.0,0.0,58.0,0
2023-01-26,Thursday,3,1,2023,Winter,False,0,1,0,0.30000000000000004,0.1,4.7,3.8,-0.1,0.025,89.0,0.0,1,84.7,58.0,60.88333333333334,257.0,0.6666666666666666,0.0,58.0,0
2023-01-27,Friday,4,1,2023,Winter,False,0,0,1,0.2,0.1,19.5,15.524999999999999,2.0,2.8,98.0,0.0,1,68.4,58.0,61.2,166.0,1.0,0.0,58.0,1
2023-01-30,Monday,0,1,2023,Winter,False,1,0,0,0.2,0.1,25.1,24.075,5.9,6.525,90.0,0.0,0,76.2,58.0,59.05,29.0,0.6666666666666666,0.0,58.0,0
2023-01-31,Tuesday,1,1,2023,Winter,False,0,1,0,0.0,0.0,20.7,19.675,2.3,3.05,94.0,0.0,0,80.3,58.0,57.825,143.5,0.8333333333333334,0.0,58.0,0
2023-02-01,Wednesday,2,2,2023,Winter,False,0,0,0,0.0,0.0,23.1,22.200000000000003,3.7,3.925,86.0,0.0,0,71.4,58.0,65.91666666666667,199.5,0.5,0.0,58.0,1
2023-02-02,Thursday,3,2,2023,Winter,False,0,1,0,0.0,0.0,22.4,21.35,6.8,6.95,84.0,0.0,0,79.1,58.0,59.65833333333333,147.5,1.0,0.0,58.0,0
2023-02-03,Friday,4,2,2023,Winter,False,0,0,1,0.0,0.0,24.5,23.25,7.9,8.3,86.0,0.0,0,68.4,58.0,57.30833333333333,125.5,0.6666666666666666,0.0,58.0,0
2023-02-06,Monday,0,2,2023,Winter,False,1,0,0,0.0,0.0,7.1,6.425,-1.5,-0.4,100.0,0.0,2,81.5,49.0,53.28333333333333,319.0,0.4,0.0,49.0,0
2023-02-07,Tuesday,1,2,2023,Winter,False,0,1,0,0.0,0.0,7.4,6.875,-3.8,-2.95,97.0,0.0,2,92.4,67.0,69.76666666666667,213.0,1.0,0.0,67.0,0
2023-02-08,Wednesday,2,2,2023,Winter,False,0,0,0,0.0,0.0,7.2,6.275,-4.3,-3.9749999999999996,89.0,0.0,1,82.1,58.0,60.125,182.5,0.8333333333333334,0.0,58.0,0
2023-02-09,Thursday,3,2,2023,Winter,False,0,1,0,0.0,0.0,14.9,12.9,-2.2,-2.05,72.0,0.0,1,84.7,58.0,58.03333333333333,112.0,0.6666666666666666,0.0,58.0,0
2023-02-10,Friday,4,2,2023,Winter,False,0,0,1,0.0,0.0,9.7,8.375,0.2,0.8500000000000001,99.0,0.0,1,68.4,58.0,60.125,118.5,0.6666666666666666,0.0,58.0,1
2023-02-13,Monday,0,2,2023,Winter,False,1,0,0,0.0,0.0,6.8,6.525,0.2,0.625,97.0,0.0,1,76.2,58.0,58.46666666666667,211.5,0.8333333333333334,0.0,58.0,0
2023-02-14,Tuesday,1,2,2023,Winter,False,0,1,0,0.0,0.0,7.0,6.7,0.5,1.125,94.0,0.0,0,80.3,58.0,57.69166666666666,87.5,0.8333333333333334,0.0,58.0,0
2023-02-15,Wednesday,2,2,2023,Winter,False,0,0,0,0.0,0.0,8.3,7.6,0.2,0.5750000000000001,93.0,0.0,0,71.4,63.5,63.5,0.0,1.0,0.0,63.5,1
2023-02-16,Thursday,3,2,2023,Winter,False,0,1,0,0.2,0.2,15.9,15.575,4.7,5.275,87.0,0.0,0,79.1,58.0,60.8,370.0,0.3333333333333333,0.0,58.0,0
2023-02-17,Friday,4,2,2023,Winter,False,0,0,1,0.0,0.0,27.8,25.825,9.6,10.175,92.0,0.0,0,68.4,58.0,58.258333333333326,16.5,1.0,0.0,58.0,0
2023-02-20,Monday,0,2,2023,Winter,False,1,0,0,0.0,0.0,22.6,22.05,6.6,6.8,93.0,0.0,0,76.2,58.0,58.266666666666666,211.5,1.0,0.0,58.0,0
2023-02-21,Tuesday,1,2,2023,Winter,False,0,1,0,0.0,0.0,11.7,11.375,6.1,6.1,92.0,0.0,0,80.3,58.0,59.349999999999994,204.5,0.6666666666666666,0.0,58.0,0
2023-02-22,Wednesday,2,2,2023,Winter,False,0,0,0,0.1,0.1,8.3,7.475,2.2,3.75,90.0,0.0,0,71.4,58.0,60.300000000000004,176.5,1.0,0.0,58.0,0
2023-02-23,Thursday,3,2,2023,Winter,False,0,1,0,0.1,0.1,5.2,4.3,6.5,6.725,98.0,0.0,1,79.1,58.0,57.508333333333326,12.0,0.8333333333333334,0.0,58.0,0
2023-02-24,Friday,4,2,2023,Winter,False,0,0,1,0.0,0.0,8.0,6.45,0.6,1.7,95.0,0.0,0,68.4,58.0,58.266666666666666,56.5,0.8333333333333334,0.0,58.0,0
2023-02-27,Monday,0,2,2023,Winter,False,1,0,0,0.0,0.0,12.8,11.15,-2.8,-2.575,89.0,0.0,1,81.5,58.0,59.46666666666667,284.0,0.5,0.0,58.0,0
2023-02-28,Tuesday,1,2,2023,Winter,False,0,1,0,0.0,0.0,10.5,9.5,-2.3,-1.625,84.0,0.0,1,85.9,58.0,58.175,248.5,0.8333333333333334,0.0,58.0,0
2023-03-01,Wednesday,2,3,2023,Spring,False,0,0,0,0.0,0.0,11.2,10.4,-3.5,-3.225,89.0,0.0,1,82.1,58.0,61.616666666666674,194.5,0.6666666666666666,0.0,58.0,0
2023-03-02,Thursday,3,3,2023,Spring,False,0,1,0,0.0,0.0,11.2,10.675,-2.2,-2.025,80.0,0.0,1,84.7,58.0,59.141666666666666,58.5,1.0,0.0,58.0,0
2023-03-03,Friday,4,3,2023,Spring,False,0,0,1,0.0,0.0,13.0,11.05,-1.1,-0.825,99.0,0.0,2,73.2,58.0,60.68333333333334,177.5,0.6666666666666666,0.0,58.0,0
2023-03-06,Monday,0,3,2023,Spring,False,1,0,0,0.1,0.1,10.2,10.05,0.9,1.3,94.0,0.0,0,76.2,58.0,83.53333333333333,1256.5,0.3333333333333333,0.0,58.0,1
2023-03-07,Tuesday,1,3,2023,Spring,False,0,1,0,0.2,0.1,24.0,23.475,4.4,4.55,91.0,0.0,0,80.3,58.0,56.975,97.5,0.8333333333333334,0.0,58.0,0
2023-03-08,Wednesday,2,3,2023,Spring,False,0,0,0,4.1,1.5,19.1,17.075000000000003,0.6,0.75,95.0,2.8,3,91.4,58.0,62.86666666666667,328.0,0.3333333333333333,0.0,58.0,0
2023-03-09,Thursday,3,3,2023,Spring,False,0,1,0,1.3,0.9,8.2,6.4,2.0,2.05,99.0,0.0,1,81.5,58.0,59.141666666666666,217.0,0.6666666666666666,0.0,58.0,0
2023-03-10,Friday,4,3,2023,Spring,False,0,0,1,0.0,0.0,20.0,18.225,7.8,8.175,92.0,0.0,0,68.4,49.0,50.5,-11.0,0.8,0.0,49.0,0
2023-03-13,Monday,0,3,2023,Spring,False,1,0,0,0.2,0.1,34.4,33.0,11.6,11.875,88.0,0.0,0,76.2,58.0,58.78333333333333,39.0,1.0,0.0,58.0,0
2023-03-14,Tuesday,1,3,2023,Spring,False,0,1,0,1.6,1.3,31.5,24.65,8.8,8.875,92.0,0.0,0,82.7,58.0,60.53333333333333,141.0,0.8333333333333334,0.0,58.0,0
2023-03-15,Wednesday,2,3,2023,Spring,False,0,0,0,0.1,0.1,12.1,10.325,1.4,1.7,95.0,0.0,0,71.4,58.0,61.09166666666667,239.0,0.6666666666666666,0.0,58.0,0
2023-03-16,Thursday,3,3,2023,Spring,False,0,1,0,0.30000000000000004,0.1,20.5,19.6,5.8,5.925,75.0,0.0,0,79.1,58.0,58.66666666666667,63.5,1.0,0.0,58.0,0
2023-03-17,Friday,4,3,2023,Spring,False,0,0,1,0.0,0.0,17.6,15.5,8.4,8.85,64.0,0.0,0,68.4,58.0,60.81666666666666,293.0,0.5,0.0,58.0,1
2023-03-20,Monday,0,3,2023,Spring,False,1,0,0,0.0,0.0,15.9,14.025,4.4,4.95,90.0,0.0,0,76.2,58.0,61.733333333333334,277.0,0.5,0.0,58.0,0
2023-03-21,Tuesday,1,3,2023,Spring,False,0,1,0,1.1,0.8,14.9,14.375,9.7,9.825,81.0,0.0,0,82.7,58.0,60.074999999999996,133.0,1.0,0.0,58.0,0
2023-03-22,Wednesday,2,3,2023,Spring,False,0,0,0,0.0,0.0,26.6,25.45,8.9,9.325,84.0,0.0,0,71.4,58.0,61.28333333333333,156.0,0.8333333333333334,0.0,58.0,0
2023-03-23,Thursday,3,3,2023,Spring,False,0,1,0,1.4000000000000001,0.9,29.1,26.9,10.9,11.2,85.0,0.0,0,81.5,58.0,58.175,78.5,0.8333333333333334,0.0,58.0,0
2023-03-24,Friday,4,3,2023,Spring,False,0,0,1,0.0,0.0,24.6,22.625,8.8,9.3,89.0,0.0,0,68.4,58.0,62.93333333333334,313.5,0.5,0.0,58.0,1
2023-03-27,Monday,0,3,2023,Spring,False,1,0,0,0.30000000000000004,0.1,15.4,13.075,2.6,3.2,91.0,0.0,0,76.2,58.0,58.375,90.0,0.8333333333333334,0.0,58.0,0
2023-03-28,Tuesday,1,3,2023,Spring,False,0,1,0,0.0,0.0,11.0,8.825,-1.4,-0.5499999999999999,91.0,0.0,1,85.9,58.0,59.141666666666666,118.5,0.75,0.0,58.0,0
2023-03-29,Wednesday,2,3,2023,Spring,False,0,0,0,0.0,0.0,17.9,16.9,7.4,8.100000000000001,79.0,0.0,0,71.4,49.0,50.916666666666664,139.0,0.7142857142857143,0.0,49.0,0
2023-03-30,Thursday,3,3,2023,Spring,False,0,1,0,0.0,0.0,27.6,23.400000000000002,12.1,12.625,79.0,0.0,0,79.1,58.0,60.58333333333333,267.5,0.5,0.0,58.0,0
2023-03-31,Friday,4,3,2023,Spring,False,0,0,1,2.5,1.1,32.0,29.5,10.2,10.5,89.0,0.0,0,70.5,58.0,58.85,95.0,1.0,0.0,58.0,0
2023-04-03,Monday,0,4,2023,Spring,False,1,0,0,0.0,0.0,11.1,10.1,0.2,0.75,92.0,0.0,0,76.2,58.0,58.94166666666667,13.0,1.0,0.0,58.0,0
2023-04-04,Tuesday,1,4,2023,Spring,False,0,1,0,0.0,0.0,8.4,7.1,-1.2,-0.42500000000000004,82.0,0.0,1,85.9,58.0,69.2,346.0,0.5,0.0,58.0,0
2023-04-05,Wednesday,2,4,2023,Spring,False,0,0,0,0.0,0.0,4.7,3.2750000000000004,-1.2,0.5,90.0,0.0,1,76.4,58.0,59.325,31.5,1.0,0.0,58.0,0
2023-04-06,Thursday,3,4,2023,Spring,False,0,1,0,0.1,0.1,12.2,11.225,5.6,5.975,72.0,0.0,0,79.1,58.0,59.125,60.0,1.0,0.0,58.0,0
2023-04-07,Friday,4,4,2023,Spring,False,0,0,1,0.0,0.0,9.2,8.25,5.1,5.85,97.0,0.0,1,68.4,58.0,59.266666666666666,129.5,0.8333333333333334,0.0,58.0,1
2023-04-11,Tuesday,1,4,2023,Spring,False,0,1,0,0.0,0.0,20.9,19.025,6.6,7.175,82.0,0.0,0,80.3,63.5,63.5,0.0,1.0,0.0,63.5,0
2023-04-12,Wednesday,2,4,2023,Spring,False,0,0,0,4.4,1.6,22.7,18.95,8.4,8.725,93.0,0.0,0,73.5,63.5,63.5,0.0,1.0,0.0,63.5,1
2023-04-13,Thursday,3,4,2023,Spring,False,0,1,0,0.1,0.1,26.7,23.35,6.0,6.775,89.0,0.0,0,79.1,63.5,63.5,0.0,1.0,0.0,63.5,0
2023-04-14,Friday,4,4,2023,Spring,False,0,0,1,0.0,0.0,11.3,9.4,2.8,3.9,93.0,0.0,0,68.4,63.5,63.5,0.0,1.0,0.0,63.5,1
2023-04-17,Monday,0,4,2023,Spring,False,1,0,0,0.0,0.0,13.8,12.05,7.3,7.75,93.0,0.0,0,76.2,58.0,59.18333333333333,89.0,0.8333333333333334,0.0,58.0,0
2023-04-18,Tuesday,1,4,2023,Spring,False,0,1,0,0.0,0.0,16.8,14.325,4.7,5.575,82.0,0.0,0,80.3,58.0,59.2,76.5,0.8333333333333334,0.0,58.0,0
2023-04-19,Wednesday,2,4,2023,Spring,False,0,0,0,0.0,0.0,15.6,14.45,7.0,8.4,91.0,0.0,0,71.4,58.0,59.19166666666666,84.0,1.0,0.0,58.0,0
2023-04-20,Thursday,3,4,2023,Spring,False,0,1,0,0.0,0.0,18.2,15.575,4.8,5.925,67.0,0.0,0,79.1,58.0,56.3,26.0,0.8333333333333334,0.0,58.0,0
2023-04-21,Friday,4,4,2023,Spring,False,0,0,1,0.2,0.2,14.3,11.85,5.7,6.625,96.0,0.0,0,68.4,58.0,59.725,138.0,1.0,0.0,58.0,1
2023-04-24,Monday,0,4,2023,Spring,False,1,0,0,3.0,1.5,25.2,24.025,7.3,7.75,95.0,0.0,0,78.4,58.0,59.375,146.5,0.8333333333333334,0.0,58.0,0
2023-04-25,Tuesday,1,4,2023,Spring,False,0,1,0,0.0,0.0,13.8,10.1,6.3,6.6,85.0,0.0,0,80.3,58.0,60.33333333333333,200.5,0.6666666666666666,0.0,58.0,0
2023-04-26,Wednesday,2,4,2023,Spring,False,0,0,0,0.0,0.0,5.6,3.15,0.6,2.675,95.0,0.0,0,71.4,58.0,60.56666666666667,110.0,0.6666666666666666,0.0,58.0,0
2023-04-27,Thursday,3,4,2023,Spring,False,0,1,0,0.0,0.0,10.5,9.15,1.6,3.125,92.0,0.0,0,79.1,58.0,62.49166666666667,374.5,0.5,0.0,58.0,0
2023-04-28,Friday,4,4,2023,Spring,False,0,0,1,8.5,6.1,15.9,12.25,9.8,11.55,93.0,0.0,2,76.6,58.0,60.325,247.5,0.5,0.0,58.0,0
2023-05-02,Tuesday,1,5,2023,Spring,False,0,1,0,0.0,0.0,13.7,12.625,8.7,8.9,98.0,0.0,1,80.3,58.0,61.2,160.0,0.8333333333333334,0.0,58.0,0
2023-05-03,Wednesday,2,5,2023,Spring,False,0,0,0,0.0,0.0,12.4,10.025,3.2,4.9,91.0,0.0,0,71.4,58.0,61.30833333333334,130.0,0.8333333333333334,0.0,58.0,0
2023-05-04,Thursday,3,5,2023,Spring,False,0,1,0,0.0,0.0,13.0,11.275,6.6,8.3,88.0,0.0,0,79.1,58.0,58.650000000000006,63.5,1.0,0.0,58.0,0
2023-05-05,Friday,4,5,2023,Spring,False,0,0,1,0.0,0.0,10.3,9.475000000000001,11.7,12.6,93.0,0.0,0,68.4,58.0,58.64999999999999,39.5,1.0,0.0,58.0,1
2023-05-08,Monday,0,5,2023,Spring,False,1,0,0,0.0,0.0,7.0,5.55,10.6,10.875,100.0,0.0,1,76.2,58.0,59.83333333333333,105.5,1.0,0.0,58.0,0
2023-05-09,Tuesday,1,5,2023,Spring,False,0,1,0,1.0,0.4,15.5,13.925,13.3,13.95,87.0,0.0,0,80.3,58.0,66.575,451.0,0.3333333333333333,0.0,58.0,0
2023-05-10,Wednesday,2,5,2023,Spring,False,0,0,0,0.1,0.1,15.6,14.375,11.1,11.325,95.0,0.0,0,71.4,58.0,60.20833333333333,189.5,0.8333333333333334,0.0,58.0,0
2023-05-11,Thursday,3,5,2023,Spring,False,0,1,0,0.0,0.0,10.0,9.45,9.8,10.575,96.0,0.0,0,79.1,58.0,60.125,198.5,0.6666666666666666,0.0,58.0,0
2023-05-12,Friday,4,5,2023,Spring,False,0,0,1,5.699999999999999,2.1,15.6,14.35,11.4,11.45,96.0,0.0,2,73.2,58.0,59.983333333333334,157.0,0.6666666666666666,0.0,58.0,0
2023-05-15,Monday,0,5,2023,Spring,False,1,0,0,0.0,0.0,8.4,7.425000000000001,6.8,8.875,99.0,0.0,1,76.2,58.0,57.21666666666667,99.0,1.0,0.0,58.0,0
2023-05-16,Tuesday,1,5,2023,Spring,False,0,1,0,0.0,0.0,18.8,15.0,6.4,8.2,92.0,0.0,0,80.3,58.0,56.0,5.5,0.8333333333333334,0.0,58.0,0
2023-05-17,Wednesday,2,5,2023,Spring,False,0,0,0,0.0,0.0,13.4,8.65,4.9,8.1,98.0,0.0,1,71.4,58.0,59.666666666666664,78.5,1.0,0.0,58.0,0
2023-05-19,Friday,4,5,2023,Spring,False,0,0,1,0.0,0.0,9.2,7.824999999999999,5.8,7.9,90.0,0.0,0,68.4,63.5,63.5,0.0,1.0,0.0,63.5,1
2023-05-22,Monday,0,5,2023,Spring,False,1,0,0,0.0,0.0,13.0,11.8,11.5,12.725,97.0,0.0,1,76.2,58.0,57.61666666666666,34.5,1.0,0.0,58.0,0
2023-05-23,Tuesday,1,5,2023,Spring,False,0,1,0,0.0,0.0,20.3,18.675,12.0,12.425,87.0,0.0,0,80.3,58.0,63.03333333333333,542.5,0.0,0.0,58.0,0
2023-05-24,Wednesday,2,5,2023,Spring,False,0,0,0,0.0,0.0,5.7,4.725,5.2,7.975,95.0,0.0,0,71.4,58.0,62.7,258.0,0.5,0.0,58.0,1
2023-05-25,Thursday,3,5,2023,Spring,False,0,1,0,0.0,0.0,10.5,9.95,8.2,9.875,94.0,0.0,0,79.1,58.0,62.96666666666667,33.5,0.8333333333333334,0.0,58.0,0
2023-05-26,Friday,4,5,2023,Spring,False,0,0,1,0.0,0.0,17.3,15.025,7.5,8.775,88.0,0.0,0,68.4,58.0,55.35,268.5,0.5,0.0,58.0,0
2023-05-30,Tuesday,1,5,2023,Spring,False,0,1,0,0.0,0.0,18.6,17.2,8.1,9.675,89.0,0.0,0,80.3,58.0,56.916666666666664,43.5,1.0,0.0,58.0,0
2023-05-31,Wednesday,2,5,2023,Spring,False,0,0,0,0.0,0.0,15.3,13.575,10.6,12.525,91.0,0.0,0,71.4,58.0,57.224999999999994,293.5,0.6666666666666666,0.0,58.0,0
2023-06-01,Thursday,3,6,2023,Summer,False,0,1,0,0.0,0.0,14.6,13.025,10.0,11.225,93.0,0.0,0,79.1,58.0,59.56666666666666,118.0,1.0,0.0,58.0,0
2023-06-02,Friday,4,6,2023,Summer,False,0,0,1,0.0,0.0,16.6,16.325,10.6,10.725,75.0,0.0,0,68.4,58.0,62.266666666666666,37.5,0.6666666666666666,0.0,58.0,1
2023-06-05,Monday,0,6,2023,Summer,False,1,0,0,0.0,0.0,12.8,11.95,10.6,12.25,90.0,0.0,0,76.2,58.0,58.724999999999994,129.0,1.0,0.0,58.0,0
2023-06-06,Tuesday,1,6,2023,Summer,False,0,1,0,0.0,0.0,13.0,12.375,10.2,11.875,94.0,0.0,0,80.3,58.0,59.94166666666666,166.0,0.8333333333333334,0.0,58.0,0
2023-06-07,Wednesday,2,6,2023,Summer,False,0,0,0,0.0,0.0,12.9,12.5,12.7,14.075,84.0,0.0,0,71.4,58.0,60.30833333333334,217.5,1.0,0.0,58.0,0
